889f980_557	11	11	0.7832465470422056	Las medidas preventivas podran sustituirse por fianza que garantice la restauracion del real o potencial daño que se cause
8e81fe2_560	12	12	0.7832465470422056	Las medidas preventivas podran sustituirse por fianza que garantice la restauracion del real o potencial daño que se cause
b70dc0b_13	13	13	0.779232370726234	"Agréguese, por último ""reparación y/o compensación"", intercalada entre las frases ""de medidas de"" y ""que se hagan cargo de los daños"""
586f4e7_225	14	14	0.7726380390393618	b) Prestar un servicio de calidad, debiendo responder por el incumplimiento de sus obligaciones y por los daños o perjuicios que de ello se derive, de acuerdo a la legislación vigente
07d1de2_13	15	15	0.7716730518142361	Todo daño al medio ambiente, lleva implicito la responsabilidad de su restauracion o compensacion por la persona natural o juridica que lo haya causado o permitido, sin perjuicio de la sancion a que haya lugar
1adb72b_1728	16	16	0.7702366427287669	- Las medidas de reparación y/o restauración tienen por finalidad reponer uno o más de los componentes o elementos del medio ambiente a una calidad similar a la que tenían con anterioridad al daño causado o, en caso de no ser ello posible, restablecer sus propiedades básicas
35d6c99_8	17	17	0.7620910796210387	- La necesidad de reparar y reponer el medio ambiente o uno más de sus componentes a una calidad similar a la que tenían con anterioridad al impacto causado o, en caso de no ser ello posible, restablecer sus propiedades básicas
4e220b5_239	18	18	0.7613797688037907	en la forma legal correspondiente, resarcimiento de los daños y perjuicios ocasionados
71e0ae7_93	19	19	0.7600122397541946	Se dara prioridad para reforestar la zona que ha sido dañada
889f980_138	20	20	0.7600122397541946	Se dara prioridad para reforestar la zona que ha sido dañada
8e81fe2_109	21	21	0.7600122397541946	Se dara prioridad para reforestar la zona que ha sido dañada
a0a19ee_99	22	22	0.7600122397541946	Se dara prioridad para reforestar la zona que ha sido dañada
4245aca_62	23	23	0.7569228147448573	RESTAURACION: Son actividades y acciones para reparar el daño causado al medio natural, y tratar en lo posible, de volverlo al estado original
5dadd2b_32	24	24	0.7566493214527802	Cualquier daño que se produzca en la vivienda deberá ser reparado inmediatamente
ea91c69_226	25	25	0.7515695956405191	De no cumplir con este precepto se impondra una multa segun las reglas de esta Ordenanza por cada ejemplar derribado o fatalmente dañado y debera realizar la compensacion que sea designada para tal efecto
1adb72b_1493	26	26	0.751238315033183	h) Un Plan de Medidas de Mitigación, Reparación y/o Compensación, que describirá las medidas que se adoptarán para eliminar o minimizar los efectos adversos del proyecto o actividad y las acciones de reparación y/o compensación que se realizarán, cuando ello sea procedente
c341ec7_81	27	27	0.7440495504428742	de nemátodos que lo afecten, para lo cual deberá cumplirse con lo
2418c2b_104	28	28	0.7436767339262351	Debera respetase las zonas de proteccion de quebradas y en caso de aprobarse la ejecucion de proyectos, estos deberan de implementar las medidas de mitigacion necesarias para asegurar el mantenimiento de estas
2418c2b_284	29	29	0.7436767339262351	Debera respetase las zonas de proteccion de quebradas y en caso de aprobarse la ejecucion de proyectos, estos deberan de implementar las medidas de mitigacion necesarias para asegurar el mantenimiento de estas
18f64a0_37	30	30	0.7417856065625016	- Cuando por fuerza mayor o caso fortuito se produjera la caida de una Antena o Torre u otro elemento de la instalacion y esto causare daño a la propiedad publica o privada, y/o personas, sera el propietario de la instalacion el responsable de reparar los daños ocasionados y/o efectuar las indemnizaciones correspondientes de conformidad con la ley
a722ac1_165	31	31	0.7407130193179358	Debera respetarse las zonas de proteccion de quebradas y en caso de aprobarse la ejecucion de proyectos, estos deberan de implementar las medidas de mitigacion necesarias para asegurar el mantenimiento de estas
7401043_112	32	32	0.7311673928248688	En caso de que el infractor no tuviere dinero para el pago de la multa, esta se permutara por servicios a la comunidad para resarcir los daños ocasionados
a722ac1_292	33	33	0.7292405310646043	Debera respetarse las zonas de proteccion de quebradas y en caso de aprobarse la ejecucion de proyectos, estos deberan de implementar las medias de mitigacion necesarias para asegurar el mantenimiento de estas
696c460_171	34	34	0.727693649005498	El usuario que no cumpla con lo establecido en el presente artículo, será responsable de la contaminación ocasionada y deberá reparar dicha situación, sin perjuicio de las demás sanciones establecidas en la presente ordenanza
c7255b0_695	35	35	0.7268351301194415	Si dentro del plazo indicado se presentaren reclamos que no fueren debidamente solucionados por el contratista, el SERVIU podrá hacer efectiva dicha boleta de garantía, para reparar las fallas o defectos constructivos, sin perjuicio de la responsabilidad a que se ha hecho referencia en el inciso anterior
a094c4d_206	36	36	0.7267484319901067	El usuario que no cumpla con lo establecido en el presente artículo será responsable de la contaminación ocasionada y deberá reparar dicha situación, sin perjuicio de las demás sanciones establecidas en la presente Ordenanza
131f13b_40	37	37	0.722169479577466	Para acreditar esta última circunstancia, bastará una declaración jurada simple del interesado, indicando las características del daño sufrido con ocasión de la catástrofe
042cf1d_34	38	38	0.7180128834213203	El no cumplimiento de esta instrucción, le hará acreedor a una multa, sin perjuicio de cancelar los daños causados a terceros
1adb72b_2094	39	39	0.716887619579516	- En caso que el afianzado se haga cargo de la reparación, sea por sí mismo o a través de terceros, ésta deberá efectuarse en coordinación con el beneficiario
646824a_556	40	40	0.7164628836878916	En todo caso, siempre que se imponga sancion administrativa se ordenara al infractor la restauracion, y reparacion del daño causado a la zona de alto riesgo geologico señalandose un plazo prudencial para hacerlo
375de0b_145	41	41	0.7141168983815153	Dicha valoracion, podra calificarse mediante el reconocimiento de daños en:
14b1c87_361	42	42	0.7140867659129686	La gravedad de las situaciones será calificada por el Servicio, sin perjuicio de las sanciones o medidas correctivas que correspondan
e18d168_341	43	43	0.7138378325220578	- En el caso establecido en el literal n) del Art 79 de la presente Ley, la certificacion extendida al interesado, sera suficiente para que pueda ejercer la accion respectiva para la determinacion y cobro de los daños y perjuicios a que hubiere lugar
0219260_80	44	44	0.7111312211446018	- Serán solidariamente responsables de la transgresión de la presente ordenanza y el pago de las multas, los dueños de los predios, los arrendatarios, los ocupantes a cualquier título de los mismos, los encargados de las respectivas obras y aquellos que hayan obtenido la concesión o permiso
2ab0f3c_393	45	45	0.7089044585178549	Dicho servicio comunitario debera ser cumplido por el infractor
7c4a8f5_393	46	46	0.7089044585178549	Dicho servicio comunitario debera ser cumplido por el infractor
375de0b_140	47	47	0.7077954556755371	a) Asumiendo los costos de restauracion o reparacion) Reponiendo la obra
1adb72b_1732	48	48	0.7063471623850716	- Las medidas de reparación y compensación sólo se llevarán a cabo en las áreas o lugares en que los efectos adversos significativos que resulten de la ejecución o modificación del proyecto o actividad, se presenten o generen
cf4bd92_38	49	49	0.7063313083463859	2º de la presente ordenanza y con dichos recursos efectuar las reparaciones necesarias; sin perjuicio de la facultad de poner término a la concesión respectiva
aa75f37_148	50	50	0.7059498223061166	La prestación será exclusivamente para pagar asistencia técnica y cuya principal orientación será apoyar el proceso del restablecimiento del sistema productivo dañado, total o parcialmente
55fdbb4_305	51	51	0.7057480968347846	- Se establecen las sanciones de Multa y Trabajo de Utilidad Publica, las cuales llevan implicito la reparacion del daño causado, por realizar alguna de las actividades prohibidas en el Articulo anterior de la siguiente manera:
889f980_286	52	52	0.7057480968347846	- Se establecen las sanciones de Multa y Trabajo de Utilidad Publica, las cuales llevan implicito la reparacion del daño causado, por realizar alguna de las actividades prohibidas en el articulo anterior de la siguiente Manera:
8e81fe2_274	53	53	0.7057480968347846	- Se establecen las sanciones de Multa y Trabajo de Utilidad Publica, las cuales llevan implicito la reparacion del daño causado, por realizar alguna de las actividades prohibidas en el articulo anterior de la siguiente Manera:
4212c61_80	54	54	0.7036402501363461	En caso de ruptura y desprendimiento de los colectores y de las estructuras de soporte, será responsabilidad del titular su rescate o recuperación
a094c4d_13	55	55	0.7011036042735543	Principio de Responsabilidad: aquel en cuya virtud, por regla general, los costos de la prevención, disminución y reparación del daño ambiental, deben estar caracterizados de modo de permitir que estos sean atribuidos a su causante
b3d05e6_5	56	56	0.7010872020860522	Que, a la fecha, es necesario seguir ejecutando programas y medidas dirigidas a enfrentar la reconstrucción y rehabilitación del sector, así como lograr recuperar la normalidad de los afectados, pues aún persisten los efectos negativos de la catástrofe
ce2bd55_102	57	57	0.7007032050235688	Para garantizar la indemnizacion por daños y perjuicios, el propietario de la obra y los otros operadores que la utilicen, estaran obligados a contratar un seguro contra todo riesgo que pudiera ocasionar la obra de su propiedad, cediendo los beneficios de la poliza de seguros a las personas afectadas por los daños, cualquiera que fuera la causa del accidente ocasionado por la obra
15df6c5_133	58	58	0.6998118815259315	al afiliado que hubiere sufrido daños o pérdidas de sus bienes por
a094c4d_297	59	59	0.6990947401342346	La Municipalidad podrá asumir todas las medidas que legalmente sean procedentes para prevenir o evitar mayores perjuicios ambientales o para reparar los daños causados
3d181ac_160	60	60	0.6989336210439249	Los infractores a ellos serán sancionados además en virtud de la presente ordenanza
55fdbb4_89	61	61	0.6974959985634139	- Los daños y perjuicios que resultaren de personas naturales o juridicas, seran sancionados y multados por la autoridad competente con el cien por ciento del daño causado y de acuerdo al Codigo Penal
889f980_141	62	62	0.6974959985634139	- Los daños y perjuicios que resultaren de personas naturales o juridicas, seran sancionados y multados por la autoridad competente con el cien por ciento del daño causado y de acuerdo al Codigo Penal
8e81fe2_112	63	63	0.6974959985634139	- Los daños y perjuicios que resultaren de personas naturales o juridicas, seran sancionados y multados por la autoridad competente con el cien por ciento del daño causado y de acuerdo al Codigo Penal
cfe0ee3_104	64	64	0.6974959985634139	- Los daños y perjuicios que resultaren de personas naturales o juridicas, seran sancionados y multados por la autoridad competente con el cien por ciento del daño causado y de acuerdo al Codigo Penal
e406275_68	65	65	0.6974959985634139	- Los daños y perjuicios que resultaren de personas naturales o juridicas, seran sancionados y multados por la autoridad competente con el cien por ciento del daño causado y de acuerdo al Codigo Penal
e5e0011_95	66	66	0.6974959985634139	- Los daños y perjuicios que resultaren de personas naturales o juridicas, seran sancionados y multados por la autoridad competente con el cien por ciento del daño causado y de acuerdo al Codigo Penal
ea91c69_167	67	67	0.6974959985634139	- Los daños y perjuicios que resultaren de personas Naturales o Juridicas, seran sancionados y multados por la autoridad competente con el cien por ciento del daño causado y de acuerdo al Codigo Penal
696c460_13	68	68	0.69673292095193	c) Principio de Responsabilidad: Aquel en cuya virtud, por regla general, los costos de la prevención, disminución y reparación del daño ambiental, deben estar caracterizados de modo de permitir que éstos sean atribuidos a su causante
fc7393e_74	69	69	0.6963502021982979	Si se causaren daños a la propiedad, el titular de la Licencia, esta en la obligacion de resarcirlos de comun acuerdo con el propietario del terreno o de conformidad a sentencia de Juez competente
2418c2b_402	70	70	0.6961397261401414	En todo caso, siempre que se imponga una sancion administrativa se ordenara al infractor la restauracion, restitucion o reparacion del daño causado a la zona de alto riesgo geologico y zona de amortiguamiento, señalandole un plazo prudencial para hacerlo
a722ac1_358	71	71	0.6961397261401414	En todo caso, siempre que se imponga una sancion administrativa se ordenara al infractor la restauracion, restitucion o reparacion del daño causado a la zona de alto riesgo geologico y zona de amortiguamiento, señalandole un plazo prudencial para hacerlo
1adb72b_1720	72	72	0.6960941523533746	- El Plan de Medidas de Mitigación, Reparación y Compensación de un proyecto o actividad deberá contener, cuando proceda, uno o más de los siguientes planes:
34f1f1d_407	73	73	0.6951946528389334	El servicio comunitario debera ser cumplido por el infractor
498128e_408	74	74	0.6951946528389334	El servicio comunitario debera ser cumplido por el infractor
644dcc9_413	75	75	0.6951946528389334	El servicio comunitario debera ser cumplido por el infractor
8bfe671_409	76	76	0.6951946528389334	El servicio comunitario debera ser cumplido por el infractor
8f01c90_400	77	77	0.6951946528389334	El servicio comunitario debera ser cumplido por el infractor
a0dcb6f_409	78	78	0.6951946528389334	El servicio comunitario debera ser cumplido por el infractor
a765ce8_402	79	79	0.6951946528389334	El servicio comunitario debera ser cumplido por el infractor
af82608_396	80	80	0.6951946528389334	El servicio comunitario debera ser cumplido por el infractor
b016406_401	81	81	0.6951946528389334	El servicio comunitario debera ser cumplido por el infractor
db5877b_397	82	82	0.6951946528389334	El servicio comunitario debera ser cumplido por el infractor
e2a3198_395	83	83	0.6951946528389334	El servicio comunitario debera ser cumplido por el infractor
7eab6c1_245	84	84	0.6950767205262153	Deberan prevalecer los criterios adecuados para reducir al minimo la intervencion humana sobre las zonas de maxima proteccion, limitandose esta a mantener la situacion preexistente, o a mejorarla en aquellos lugares que muestren algun signo de degradacion
e33e6ef_67	85	85	0.6924867039291182	- Los desperfectos en las instalaciones internas de cada usuario, despues del medidor sera responsabilidad del usuario su reparacion
9eee974_77	86	86	0.6914641284503305	- Cualquier acto, resolucion u omision de la Junta Directiva que contravenga las disposiciones legales, hara incurrir a todos los miembros que hubieren contribuido con su voto a formar resolucion, en responsabilidad personal y solidaria por los daños y perjuicios que con ella hubieren causado
4245aca_51	87	87	0.6895963553381171	COMPENSACION: Es la aplicacion de la ley para que una persona o institucion pague el daño ocasionado al ambiente o a los recursos naturales
f7cbe02_27	88	88	0.6893282275690316	d) La beneficiaria por este acto adquiere la obligación de mantener y preservar en buenas condiciones el inmueble a su cargo, debiendo efectuarse en casos necesarios, todos los trabajos de reparación, conservación y ejecución de obras, siendo su costo con cargo al beneficiario de la propiedad
6ed3f17_54	89	89	0.6891037047160427	Las compensaciones pueden ser efectuadas en forma directa o a traves de agentes especializados, en el sitio del impacto, en zonas aledañas o en zonas mas propicias para su reposicion o recuperacion
b8ff0ff_46	90	90	0.6891037047160427	Las compensaciones pueden ser efectuadas en forma directa o a traves de agentes especializados, en el sitio del impacto, en zonas aledañas o en zonas mas propicias para su reposicion o recuperacion
1adb72b_2101	91	91	0.68820416928782	c) La reversibilidad o reparabilidad de los eventuales daños ambientales
3100693_86	92	92	0.6873065799448635	En los casos que los escombros o ripios provengan de pequeñas o grandes reparaciones, la limpieza, retiro y traslado sera de inmediato por cuenta del propietario de la obra
83ec27d_85	93	93	0.6873065799448635	En los casos que los escombros o ripios provengan de pequeñas o grandes reparaciones, la limpieza, retiro y traslado sera de inmediato por cuenta del propietario de la obra
8dbb961_122	94	94	0.6868954747825291	- La entidad concesionaria estará obligada a mantener y preservar en buenas condiciones el inmueble a su cargo, debiendo efectuar en casos necesarios y a su costa, todos los trabajos de reparación, conservación y ejecución de obras
1adb72b_1724	95	95	0.6860795539448086	- Las medidas de mitigación tienen por finalidad evitar o disminuir los efectos adversos del proyecto o actividad, cualquiera sea su fase de ejecución
6dd2466_37	96	96	0.686014733871099	debida proteccion, esta actividad sera comprobada por la Alcaldia y su incumplimiento sera sancionado
375de0b_52	97	97	0.6854324003968548	En el caso que los ejemplares se reciban con daño, alteracion, deterioro, se procedera conforme los mecanismos de subsanacion establecidos en el presente reglamento y los que determina la Ley Especial de Proteccion al Patrimonio Cultural de El Salvador o su reglamento
3100693_85	98	98	0.6844472966491865	- Toda persona natural o juridica que realice trabajos de cualquier naturaleza en la via publica, arriates, aceras o en cualquier lugar publico debera al finalizar el trabajo, limpiar y retirar los escombros y el ripio que resulte y trasladarlo a un lugar que no ocasione daño al ambiente o la salud
83ec27d_84	99	99	0.6844472966491865	- Toda persona natural o juridica que realice trabajos de cualquier naturaleza en la via publica, arriates, aceras o en cualquier lugar publico debera al finalizar el trabajo, limpiar y retirar los escombros y el ripio que resulte y trasladarlo a un lugar que no ocasione daño al ambiente o la salud
aa75f37_153	100	100	0.6833503893517547	2) La prestación será exclusivamente para pagar asistencia técnica y su principal orientación será apoyar el proceso de restablecimiento del sistema productivo dañado, total o parcialmente
dab85da_101	101	101	0.6832602061572763	e) Responder por los daños y/o accidentes que se produzcan con motivo de las obras que realicen y que afecten a personas o bienes, quedando la Municipalidad liberada del pago de cualquier indemnización que se cobrare por estos hechos
28477ef_59	102	102	0.6831329097895043	e) Catástrofe: Se otorgará a la persona afiliada por daños sufridos en su patrimonio, con ocasión de incendios, robos, movimientos sísmicos, inundaciones u otro tipo de catástrofes naturales
819398e_47	103	103	0.6824307186848513	Aquellos negocios dedicados a la reparacion de y/o venta de llantas usadas, tendran particular responsabilidad en el cumplimiento de las obligaciones mencionadas en el presente articulo
9b804bd_21	104	104	0.6824307186848513	Aquellos negocios dedicados a la reparacion de y/o venta de llantas usadas, tendran particular responsabilidad en el cumplimiento de las obligaciones mencionadas en el presente articulo
f162ca0_46	105	105	0.6824307186848513	Aquellos negocios dedicados a la reparacion de y/o venta de llantas usadas, tendran particular responsabilidad en el cumplimiento de las obligaciones mencionadas en el presente articulo
1cff5d6_17	106	106	0.6824284231155026	El mismo criterio se aplicará a los programas de cumplimiento; planes de reparación; planes de compensación o medidas provisionales, entre otros
4245aca_57	107	107	0.6819293138791496	OBRAS DE MITIGACION: Cualquier tipo de actividad u obra que tenga por finalidad reducir el resultado negativo de una actividad desarrollada por el hombre o la naturaleza
e3b7f39_379	108	108	0.6818306224303777	En los casos que los escombros o ripios provengan de pequeñas o grandes reparaciones, limpieza, el retiro y traslado sera por cuenta del propietario de la obra
1ffdee7_46	109	109	0.6811608293556332	Las compensaciones pueden ser efectuadas en forma directa o a traves de agente especializadas, en el sitio del impacto, en zonas aledañas o en zonas mas propicias para su reposicion o recuperacion
55fdbb4_121	110	110	0.6802237178476228	Las compensaciones pueden ser efectuadas en forma directa o a traves de agentes especializados, en el sitio impacto, en zonas aledañas o en zonas mas propicias para su reposicion o recuperacion
d2bbc34_166	111	111	0.6801668210040026	Antes de iniciar el procedimiento de imposicion de las sanciones, la persona Delegada hara un llamado de atencion a la persona infractora para que de manera voluntaria proceda a corregir la
19a0f82_178	112	112	0.6796845251381259	- Toda persona que altere las condiciones del suelo, de las edificaciones o cambie el uso de las mismas para el cual fueron diseñadas, sin autorizacion de la OPAMSS, liberara de toda responsabilidad a las personas mencionadas en el articulo anterior, y sera el propietario quien respondera ante la autoridad competente por daños causados a terceros, sin perjuicio de las sanciones impuestas por otras leyes
696c460_278	113	113	0.6784002027902555	Las multas establecidas en los artículos anteriores, se aplicarán sin perjuicio de las demás sanciones especiales contempladas en la presente ordenanza, tales como la reparación del daño causado, el otorgamiento de un plazo para cumplir lo ordenado por el municipio y el pago de todos los costos incurridos por el municipio, originados por limpiezas o reparaciones
fae05b2_112	114	114	0.6775883054290716	servicios a la Municipalidad para resarcir de los daños ocasionados
74d057e_68	115	115	0.6772855271820701	El Serviu atenderá, además, para efectuar esta designación, a que el sustituto esté en condiciones de poder cumplir todas las obligaciones asumidas por el causante al postular, y a que pueda hacer efectivo el cobro de dicho beneficio
cd875ca_214	116	116	0.6772855271820701	El SERVIU atenderá, además, para efectuar esta designación, a que el sustituto esté en condiciones de poder cumplir todas las obligaciones asumidas por el causante al postular, y a que pueda hacer efectivo el cobro de dicho beneficio
7eab6c1_476	117	117	0.676832611755435	terceros por lo que deberan tomar las precauciones racionales para proteger la vida y la salud de los trabajadores y de cualquier otra persona a la que pueda causarle daños directa o indirectamente co la ejecucion de la obra
4b668fc_114	118	118	0.6759710102472313	"Cada uno de estos casos los propietarios deberán cubrir los gastos médicos, materiales y adicionalmente en el caso de la letra ""c"" serán responsables de los daños psicológicos de las personas afectadas por la agresión, predeterminado por los tribunales de justicia correspondientes"
0982088_42	119	119	0.6751389289102278	Las actividades de recuperación de suelos degradados serán evaluadas y procederá el pago de la bonificación respectiva de acuerdo a los requerimientos técnicos de calidad y cantidad de obras realizadas
e1040e8_39	120	120	0.6751389289102278	Las actividades de recuperación de suelos degradados serán evaluadas y procederá el pago de la bonificación respectiva de acuerdo a los requerimientos técnicos de calidad y cantidad de obras realizadas
f0a4a60_112	121	121	0.6751389289102278	Las actividades de recuperación de suelos degradados serán evaluadas y procederá el pago de la bonificación respectiva de acuerdo a los requerimientos técnicos de calidad y cantidad de obras realizadas
8436b4f_11	122	122	0.6747160279517391	b) La prevencion del deterioro del Medio Ambiente y su restauracion donde haya sido dañado
7aa8e3c_23	123	123	0.6738839927167644	Las pérdidas o inutilización de equipos que no sean producidos por operación normal de los mismos, serán de cuenta y responsabilidad del causante del derrame
cfe0ee3_97	124	124	0.6736798987584114	esta Ordenanza, o un delito ambiental le hara saber el inconveniente de ello, la sancion en que puede incurrir como desencadenar un proceso en su contra por violar la ordenanza teniendo como resultado final del proceso la imposicion de: una multa, un arresto, amonestacion, carcel por delito penal y otros como obligacion de reparar el daño, todo apegado a derecho
1f15406_333	125	125	0.6733576001634178	Opera tambien la compensacion cuando se provoque daño, intencional o no, a un ejemplar arboreo, sin perjuicio de la sancion que corresponda por tal accion; o cuando el daño ocasionado sea el resultado de una poda, autorizada o no por la autoridad competente
b107cc9_149	126	126	0.6733576001634178	Opera tambien la compensacion cuando se provoque daño, intencional o no, a un ejemplar arboreo, sin perjuicio de la sancion que corresponda por tal accion; o cuando el daño ocasionado sea el resultado de una poda, autorizada o no por la autoridad competente
131f13b_39	127	127	0.6731908854786341	Acreditar la calidad de beneficiario y de damnificado
8436b4f_92	128	128	0.6729311553714733	- Podran adoptar o imponer al presunto responsable de cualquiera de los hechos tipificados como infracciones en la presente Ordenanza la adopcion de las siguientes medidas cautelares que no tendran carecer sancionador:
1adb72b_2083	129	129	0.6719935409327237	a) La cobertura del seguro, para lo cual se indicará que la póliza garantiza, hasta el monto asegurado, el fiel cumplimiento por parte del afianzado de su obligación de reparar el daño al medio ambiente, en los términos señalados en el inciso segundo del artículo 15 de la Ley, en el presente título y en las condiciones generales y particulares que se establezcan en la pertinente póliza
12b24f9_52	130	130	0.671103504291711	Aquellos negocios dedicados a la reparacion y/o venta de llantas usadas tendran particular responsabilidad en el cumplimiento de las obligaciones mencionadas en el presente articulo
3d2bed3_181	131	131	0.6710458105956477	c) Mantener los equipos en buen estado de conservación y mantención, debiendo atender toda situación propia del equipo o aquellas que el equipo genere afectando al resto de la infraestructura
0eab4fd_46	132	132	0.6707851981015875	Aquellos negocios dedicados a la reparacion y/o venta de llantas usadas, tendran particular responsabilidad en el cumplimiento de las obligaciones mencionadas en el presente articulo
8e3b82d_47	133	133	0.6707851981015875	Aquellos negocios dedicados a la reparacion y/o venta de llantas usadas, tendran particular responsabilidad en el cumplimiento de las obligaciones mencionadas en el presente articulo
b3d21c2_48	134	134	0.6707851981015875	Aquellos negocios dedicados a la reparacion y/o venta de llantas usadas, tendran particular responsabilidad en el cumplimiento de las obligaciones mencionadas en el presente articulo
cd11969_53	135	135	0.6707851981015875	Aquellos negocios dedicados a la reparacion y/o venta de llantas usadas, tendran particular responsabilidad en el cumplimiento de las obligaciones mencionadas en el presente articulo
d66d6a2_54	136	136	0.6707851981015875	Aquellos negocios dedicados a la reparacion y/o venta de llantas usadas, tendran particular responsabilidad en el cumplimiento de las obligaciones mencionadas en el presente articulo
d79b35d_45	137	137	0.6707851981015875	Aquellos negocios dedicados a la reparacion y/o venta de llantas usadas, tendran particular responsabilidad en el cumplimiento de las obligaciones mencionadas en el presente articulo
708b180_42	138	138	0.6707464477321079	Aquellos negocios dedicados a la reparacion o venta de llantas usadas, tendran particular responsabilidad en el cumplimiento de las obligaciones mencionadas en el presente articulo
50f28b4_83	139	139	0.6700370173180744	que en comun acuerdo se establezca los trabajos a realizar, preferiblemente en apoyo a la recuperacion del Medio Ambiente y ademas segun las capacidades de la persona que realizara este servicio
12a91a7_164	140	140	0.6700249500404548	- Facilitar la continuidad en la recuperación de suelo degradados por la vía de suprimir los castigos que operaban para aquéllos que postulaban por más de una vez al subsidio
5295ca3_51	141	141	0.6697890092345851	que en comun acuerdo se establezcan los trabajos a realizar, preferiblemente en apoyo a la recuperacion del Medio Ambiente y ademas segun las capacidades de la persona que realizara este servicio
c7255b0_690	142	142	0.6696281874322121	El SERVIU tendrá derecho a hacer efectiva esta boleta en caso que el contratista incumpla alguna de las condiciones establecidas en el contrato o las normas o leyes a que dicho contrato se encuentra sujeto, o bien, las disposiciones del presente reglamento, incluyendo el oportuno reemplazo o renovación de la misma
3610a3c_245	143	143	0.6693939552122166	- En toda sancion impuesta se tomara en cuenta la gravedad de la infraccion
8c00d11_75	144	144	0.6693939552122166	- En toda sancion impuesta se tomara en cuenta la gravedad de la infraccion
418ca89_140	145	145	0.6686808458249905	de Bienestar, que será de cargo de éstos, el que no podrá exceder
9462c2d_55	146	146	0.6680511533543441	- Para dar tramite a la solicitud la Municipalidad de Comacaran exigira el aseguramiento de la obra, mediante la suscripcion de la correspondiente fianza de responsabilidad civil, de los daños que las instalaciones pudieran ocasionar a las personas o los bienes de propiedad publica o privada, en caso de por fuerza mayor o caso fortuito, mala instalacion, baja calidad en los materiales o en la mano de obra utilizada, sismo o falla que provoque el desplome de la estructura o de cualquier objeto o dispositivo adherido a ella, en cuyo caso sera el propietario de dichas estructuras el responsable de reparar los daños ocasionados y/o efectuar las indemnizaciones correspondientes de conformidad con la Ley
aee3681_54	147	147	0.6675502961111441	citado, las circunstancias de la infraccion cometida, la disposicion legal infringida y todo cuanto pueda contribuir a resolver con mayor acierto
a722ac1_357	148	148	0.6672925232823662	Para la imposicion de sancion a imponerse se evaluara el daño o destruccion de los recursos contenidos en las zonas las implicaciones de restauracion y la capacidad economica del infractor
379c758_111	149	149	0.6667104798990615	d) Responder por los daños y/o accidentes que se produzcan con motivo de las obras que se realicen y que afecten a personas o bienes, quedando la municipalidad liberada del pago de cualquier indemnización que se cobrare por estos hechos
1ffdee7_147	150	150	0.6664344392165332	Opera tambien la compensacion cuando se provoque daño intencional o no, a un ejemplar arboreo, sin perjuicio de la sancion que corresponda por tal accion; o cuando el daño ocasionado sea el resultado de una poda, autorizada o no por la autoridad competente
b821b11_221	151	151	0.6663811007455019	Quienes incurrieren en cualquiera de las infracciones señaladas, seran sancionados con multa de once a cincuenta salarios minimos mensuales, mas la reparacion del daño si fuere posible y los gastos en que se incurriere durante el proceso sancionatorio
